"Date","Price","Open","High","Low","Vol.","Change %"
"Jan 13, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Jan 12, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Jan 11, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Jan 08, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Jan 07, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Jan 06, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Jan 05, 2016","0.36","0.36","0.36","0.36","-","0.00%"
"Jan 04, 2016","0.36","0.36","0.36","0.36","-","80.00%"
"Dec 31, 2015","0.20","0.20","0.20","0.20","-","-42.86%"
"Dec 30, 2015","0.35","0.35","0.35","0.35","-","-2.78%"
"Dec 29, 2015","0.36","0.36","0.36","0.36","-","0.00%"
"Dec 28, 2015","0.36","0.36","0.36","0.36","-","0.00%"
"Dec 24, 2015","0.36","0.36","0.36","0.36","-","0.00%"
"Dec 23, 2015","0.36","0.36","0.36","0.36","-","0.00%"
"Dec 22, 2015","0.36","0.36","0.36","0.36","-","0.00%"
"Dec 21, 2015","0.36","0.36","0.36","0.36","-","-2.70%"
"Dec 18, 2015","0.37","0.37","0.37","0.37","-","0.00%"
"Dec 17, 2015","0.37","0.37","0.37","0.37","-","146.67%"
"Dec 16, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Dec 15, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Dec 14, 2015","0.15","0.15","0.15","0.15","-","7.14%"
"Dec 11, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Dec 10, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Dec 09, 2015","0.14","0.14","0.14","0.14","-","7.69%"
"Dec 08, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 07, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 04, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 03, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 02, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 01, 2015","0.13","0.13","0.13","0.13","-","62.50%"
"Nov 30, 2015","0.08","0.08","0.08","0.08","-","-33.33%"
"Nov 27, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 25, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 24, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 23, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 20, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 19, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 18, 2015","0.12","0.12","0.12","0.12","-","-7.69%"
"Nov 17, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Nov 16, 2015","0.13","0.13","0.13","0.13","-","8.33%"
"Nov 13, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 12, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 10, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 09, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 06, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 05, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 04, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 03, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Nov 02, 2015","0.12","0.12","0.12","0.12","-","71.43%"
"Oct 30, 2015","0.07","0.07","0.07","0.07","-","-41.67%"
"Oct 29, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Oct 28, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Oct 27, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Oct 26, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Oct 23, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Oct 22, 2015","0.12","0.12","0.12","0.12","-","-7.69%"
"Oct 21, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 20, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 19, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 16, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 15, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 14, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 13, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 09, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 08, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 07, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 06, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 05, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 02, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Oct 01, 2015","0.13","0.13","0.13","0.13","-","85.71%"
"Sep 30, 2015","0.07","0.07","0.07","0.07","-","-46.15%"
"Sep 29, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Sep 28, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Sep 25, 2015","0.13","0.13","0.13","0.13","-","-7.14%"
"Sep 24, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 23, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 22, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 21, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 18, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 17, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 16, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 15, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 14, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 11, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 10, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 09, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 08, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 04, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 03, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 02, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Sep 01, 2015","0.14","0.14","0.14","0.14","-","75.00%"
"Aug 31, 2015","0.08","0.08","0.08","0.08","-","-42.86%"
"Aug 28, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Aug 27, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Aug 26, 2015","0.14","0.14","0.14","0.14","-","-6.67%"
"Aug 25, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Aug 24, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Aug 21, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Aug 20, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Aug 19, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Aug 18, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Aug 17, 2015","0.15","0.15","0.15","0.15","-","7.14%"
"Aug 14, 2015","0.14","0.14","0.14","0.14","-","-6.67%"
"Aug 13, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Aug 12, 2015","0.15","0.15","0.15","0.15","-","0.00%"
"Aug 11, 2015","0.15","0.15","0.15","0.15","-","7.14%"
"Aug 10, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Aug 07, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Aug 06, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Aug 05, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Aug 04, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Aug 03, 2015","0.14","0.14","0.14","0.14","-","75.00%"
"Jul 31, 2015","0.08","0.08","0.08","0.08","-","-42.86%"
"Jul 30, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Jul 29, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Jul 28, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Jul 27, 2015","0.14","0.14","0.14","0.14","-","7.69%"
"Jul 24, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 23, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 22, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 21, 2015","0.13","0.13","0.13","0.13","-","-7.14%"
"Jul 20, 2015","0.14","0.14","0.14","0.14","-","7.69%"
"Jul 17, 2015","0.13","0.13","0.13","0.13","-","-7.14%"
"Jul 16, 2015","0.14","0.14","0.14","0.14","-","7.69%"
"Jul 15, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 14, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 13, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 10, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 09, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 08, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 07, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 06, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 03, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 02, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jul 01, 2015","0.13","0.13","0.13","0.13","-","62.50%"
"Jun 30, 2015","0.08","0.08","0.08","0.08","-","-42.86%"
"Jun 29, 2015","0.14","0.14","0.14","0.14","-","7.69%"
"Jun 26, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 25, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 24, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 23, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 22, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 19, 2015","0.13","0.13","0.13","0.13","-","-7.14%"
"Jun 18, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Jun 17, 2015","0.14","0.14","0.14","0.14","-","0.00%"
"Jun 16, 2015","0.14","0.14","0.14","0.14","-","7.69%"
"Jun 15, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 12, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 11, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 10, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 09, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 08, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 05, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 04, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Jun 03, 2015","0.13","0.13","0.13","0.13","-","8.33%"
"Jun 02, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jun 01, 2015","0.12","0.12","0.12","0.12","-","50.00%"
"May 29, 2015","0.08","0.08","0.08","0.08","-","-33.33%"
"May 28, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"May 27, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"May 26, 2015","0.12","0.12","0.12","0.12","-","-7.69%"
"May 22, 2015","0.13","0.13","0.13","0.13","-","8.33%"
"May 21, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"May 20, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"May 19, 2015","0.12","0.12","0.12","0.12","-","-7.69%"
"May 18, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 15, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 14, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 13, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 12, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 11, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 08, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 07, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 06, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 05, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 04, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"May 01, 2015","0.13","0.13","0.13","0.13","-","62.50%"
"Apr 30, 2015","0.08","0.08","0.08","0.08","-","-38.46%"
"Apr 29, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 28, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 27, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 24, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 23, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 22, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 21, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 20, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 17, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 16, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 15, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 14, 2015","0.13","0.13","0.13","0.13","-","0.00%"
"Apr 13, 2015","0.13","0.13","0.13","0.13","-","8.33%"
"Apr 10, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Apr 09, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Apr 08, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Apr 07, 2015","0.12","0.12","0.12","0.12","-","-7.69%"
"Apr 06, 2015","0.13","0.13","0.13","0.13","-","8.33%"
"Apr 03, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Apr 02, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Apr 01, 2015","0.12","0.12","0.12","0.12","-","100.00%"
"Mar 31, 2015","0.06","0.06","0.06","0.06","-","-50.00%"
"Mar 30, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Mar 27, 2015","0.12","0.12","0.12","0.12","-","9.09%"
"Mar 26, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Mar 25, 2015","0.12","0.12","0.12","0.12","-","9.09%"
"Mar 24, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Mar 23, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Mar 20, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Mar 19, 2015","0.12","0.12","0.12","0.12","-","9.09%"
"Mar 18, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Mar 17, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Mar 16, 2015","0.12","0.12","0.12","0.12","-","9.09%"
"Mar 13, 2015","0.11","0.11","0.11","0.11","-","0.00%"
"Mar 12, 2015","0.11","0.11","0.11","0.11","-","0.00%"
"Mar 11, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Mar 10, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Mar 09, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Mar 06, 2015","0.12","0.12","0.12","0.12","-","9.09%"
"Mar 05, 2015","0.11","0.11","0.11","0.11","-","0.00%"
"Mar 04, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Mar 03, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Mar 02, 2015","0.12","0.12","0.12","0.12","-","100.00%"
"Feb 27, 2015","0.06","0.06","0.06","0.06","-","-45.45%"
"Feb 26, 2015","0.11","0.11","0.11","0.11","-","0.00%"
"Feb 25, 2015","0.11","0.11","0.11","0.11","-","0.00%"
"Feb 24, 2015","0.11","0.11","0.11","0.11","-","0.00%"
"Feb 23, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Feb 20, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Feb 19, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Feb 18, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Feb 17, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Feb 13, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Feb 12, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Feb 11, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Feb 10, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Feb 09, 2015","0.12","0.12","0.12","0.12","-","9.09%"
"Feb 06, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Feb 05, 2015","0.12","0.12","0.12","0.12","-","9.09%"
"Feb 04, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Feb 03, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Feb 02, 2015","0.12","0.12","0.12","0.12","-","100.00%"
"Jan 30, 2015","0.06","0.06","0.06","0.06","-","-45.45%"
"Jan 29, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Jan 28, 2015","0.12","0.12","0.12","0.12","-","9.09%"
"Jan 27, 2015","0.11","0.11","0.11","0.11","-","-8.33%"
"Jan 26, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 23, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 22, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 21, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 20, 2015","0.12","0.12","0.12","0.12","-","-7.69%"
"Jan 16, 2015","0.13","0.13","0.13","0.13","-","8.33%"
"Jan 15, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 14, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 13, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 12, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 09, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 08, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 07, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 06, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 05, 2015","0.12","0.12","0.12","0.12","-","0.00%"
"Jan 02, 2015","0.12","0.12","0.12","0.12","-","100.00%"
"Dec 31, 2014","0.06","0.06","0.06","0.06","-","-53.85%"
"Dec 30, 2014","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 29, 2014","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 26, 2014","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 24, 2014","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 23, 2014","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 22, 2014","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 19, 2014","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 18, 2014","0.13","0.13","0.13","0.13","-","0.00%"
"Dec 17, 2014","0.13","0.13","0.13","0.13","-","8.33%"
"Dec 16, 2014","0.12","0.12","0.12","0.12","-","9.09%"
"Dec 15, 2014","0.11","0.11","0.11","0.11","-","-8.33%"
"Dec 12, 2014","0.12","0.12","0.12","0.12","-","0.00%"
"Dec 11, 2014","0.12","0.12","0.12","0.12","-","0.00%"
"Dec 10, 2014","0.12","0.12","0.12","0.12","-","0.00%"
"Dec 09, 2014","0.12","0.12","0.12","0.12","-","0.00%"
"Dec 08, 2014","0.12","0.12","0.12","0.12","-","0.00%"
"Dec 05, 2014","0.12","0.12","0.12","0.12","-","0.00%"
"Dec 04, 2014","0.12","0.12","0.12","0.12","-","0.00%"
"Dec 03, 2014","0.12","0.12","0.12","0.12","-","0.00%"
"Dec 02, 2014","0.12","0.12","0.12","0.12","-","-7.69%"
"Dec 01, 2014","0.13","0.13","0.13","0.13","-","62.50%"
"Nov 28, 2014","0.08","0.08","0.08","0.08","-","-20.00%"
"Nov 26, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Nov 25, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Nov 24, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Nov 21, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Nov 20, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Nov 19, 2014","0.10","0.10","0.10","0.10","-","-9.09%"
"Nov 18, 2014","0.11","0.11","0.11","0.11","-","10.00%"
"Nov 17, 2014","0.10","0.10","0.10","0.10","-","11.11%"
"Nov 14, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Nov 13, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Nov 12, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Nov 10, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Nov 07, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Nov 06, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Nov 05, 2014","0.09","0.09","0.09","0.09","-","-10.00%"
"Nov 04, 2014","0.10","0.10","0.10","0.10","-","11.11%"
"Nov 03, 2014","0.09","0.09","0.09","0.09","-","28.57%"
"Oct 31, 2014","0.07","0.07","0.07","0.07","-","-22.22%"
"Oct 30, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 29, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 28, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 27, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 24, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 23, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 22, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 21, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 20, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 17, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 16, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 15, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 14, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 10, 2014","0.09","0.09","0.09","0.09","-","12.50%"
"Oct 09, 2014","0.08","0.08","0.08","0.08","-","-11.11%"
"Oct 08, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 07, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 06, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 03, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 02, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Oct 01, 2014","0.09","0.09","0.09","0.09","-","28.57%"
"Sep 30, 2014","0.07","0.07","0.07","0.07","-","-12.50%"
"Sep 29, 2014","0.08","0.08","0.08","0.08","-","-11.11%"
"Sep 26, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 25, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 24, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 23, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 22, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 19, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 18, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 17, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 16, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 15, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 12, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 11, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 10, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 09, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 08, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 05, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 04, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 03, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Sep 02, 2014","0.09","0.09","0.09","0.09","-","28.57%"
"Aug 29, 2014","0.07","0.07","0.07","0.07","-","-22.22%"
"Aug 28, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 27, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 26, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 25, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 22, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 21, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 20, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 19, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 18, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 15, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 14, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 13, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 12, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 11, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 08, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 07, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 06, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 05, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 04, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Aug 01, 2014","0.09","0.09","0.09","0.09","-","12.50%"
"Jul 31, 2014","0.08","0.08","0.08","0.08","-","-11.11%"
"Jul 30, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 29, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 28, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 25, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 24, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 23, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 22, 2014","0.09","0.09","0.09","0.09","-","-10.00%"
"Jul 21, 2014","0.10","0.10","0.10","0.10","-","11.11%"
"Jul 18, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 17, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 16, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 15, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 14, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 11, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 10, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 09, 2014","0.09","0.09","0.09","0.09","-","0.00%"
"Jul 08, 2014","0.09","0.09","0.09","0.09","-","-10.00%"
"Jul 07, 2014","0.10","0.10","0.10","0.10","-","11.11%"
"Jul 03, 2014","0.09","0.09","0.09","0.09","-","-10.00%"
"Jul 02, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jul 01, 2014","0.10","0.10","0.10","0.10","-","11.11%"
"Jun 30, 2014","0.09","0.09","0.09","0.09","-","-10.00%"
"Jun 27, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 26, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 25, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 24, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 23, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 20, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 19, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 18, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 17, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 16, 2014","0.10","0.10","0.10","0.10","-","0.00%"
"Jun 13, 2014","0.10","0.10","0.10","0.10","-","11.11%"
